id,surgery,age,hospital_number,rectal_temp,pulse,respiratory_rate,temp_of_extremities,peripheral_pulse,mucous_membrane,capillary_refill_time,pain,peristalsis,abdominal_distention,nasogastric_tube,nasogastric_reflux,nasogastric_reflux_ph,rectal_exam_feces,abdomen,packed_cell_volume,total_protein,abdomo_appearance,abdomo_protein,surgical_lesion,lesion_1,lesion_2,lesion_3,cp_data
449.0,yes,adult,527709.0,38.8,129.0,51.0,normal,reduced,pale_pink,more_3_sec,depressed,absent,moderate,slight,more_1_liter,6.2,decreased,distend_small,57.0,8.0,serosanguious,6.6,yes,2206.0,0.0,0.0,no
450.0,yes,young,5301219.0,38.2,128.0,36.0,cool,reduced,pale_cyanotic,more_3_sec,severe_pain,absent,moderate,slight,more_1_liter,6.0,absent,distend_small,57.0,8.9,serosanguious,4.5,yes,2209.0,0.0,0.0,yes
451.0,yes,adult,530366.0,37.5,60.0,12.0,normal,normal,pale_pink,less_3_sec,mild_pain,hypomotile,slight,slight,none,4.0,decreased,distend_small,45.0,6.6,cloudy,4.5,yes,2208.0,0.0,0.0,yes
452.0,yes,adult,527706.0,37.5,86.0,24.0,cold,reduced,bright_pink,less_3_sec,mild_pain,hypomotile,moderate,slight,none,4.5,absent,distend_small,56.0,7.8,serosanguious,3.9,yes,2205.0,0.0,0.0,yes
453.0,yes,adult,5287179.0,36.0,114.0,36.0,cool,reduced,bright_pink,less_3_sec,depressed,hypomotile,slight,slight,less_1_liter,4.5,absent,distend_small,44.0,6.2,serosanguious,4.3,yes,2208.0,0.0,0.0,yes
454.0,no,adult,528469.0,38.1,92.0,28.0,cool,reduced,bright_red,less_3_sec,depressed,absent,slight,none,none,7.0,decreased,firm,40.0,6.8,cloudy,2.6,no,2113.0,0.0,0.0,yes
455.0,yes,adult,527544.0,38.5,56.0,30.0,cool,reduced,pale_pink,less_3_sec,severe_pain,absent,moderate,significant,none,2.0,absent,distend_small,43.0,7.5,serosanguious,2.0,yes,2205.0,0.0,0.0,no
456.0,no,adult,528742.0,37.8,44.0,12.0,normal,normal,bright_pink,less_3_sec,alert,hypermotile,none,none,none,5.0,normal,normal,32.0,7.0,serosanguious,4.7,no,0.0,0.0,0.0,yes
457.0,yes,adult,530001.0,38.6,48.0,16.0,cool,normal,pale_cyanotic,less_3_sec,severe_pain,normal,slight,slight,more_1_liter,6.5,normal,,32.0,6.5,serosanguious,6.0,yes,2209.0,0.0,0.0,yes
458.0,no,young,529888.0,40.3,114.0,36.0,cool,reduced,bright_red,more_3_sec,depressed,hypomotile,moderate,slight,none,7.0,decreased,distend_small,48.0,6.5,serosanguious,4.5,yes,7400.0,0.0,0.0,no
459.0,yes,adult,530002.0,39.6,88.0,51.0,cool,reduced,pale_cyanotic,more_3_sec,extreme_pain,absent,moderate,slight,more_1_liter,4.5,absent,distend_small,73.0,6.6,serosanguious,2.6,no,2208.0,0.0,0.0,no
460.0,no,adult,529518.0,38.3,96.0,25.0,cool,reduced,pale_pink,less_3_sec,extreme_pain,absent,severe,none,more_1_liter,6.5,absent,,45.0,6.7,clear,3.0,yes,3115.0,0.0,0.0,no
461.0,yes,adult,528548.0,37.3,48.0,12.0,cool,normal,bright_red,less_3_sec,mild_pain,hypomotile,none,slight,none,3.0,decreased,distend_large,44.0,6.0,,3.6,yes,2124.0,0.0,0.0,yes
462.0,yes,adult,530612.0,37.3,88.0,24.0,cool,reduced,dark_cyanotic,less_3_sec,mild_pain,absent,none,,more_1_liter,1.0,absent,distend_small,66.0,6.0,serosanguious,3.4,yes,2208.0,0.0,0.0,no
463.0,no,adult,534004.0,38.1,88.0,32.0,cool,reduced,pale_cyanotic,less_3_sec,,hypomotile,,,more_1_liter,1.0,absent,distend_small,55.0,60.0,,2.0,no,2209.0,0.0,0.0,no
464.0,no,adult,529703.0,38.2,52.0,24.0,normal,normal,bright_red,less_3_sec,depressed,absent,slight,slight,more_1_liter,5.5,absent,firm,52.0,8.1,cloudy,1.6,no,11300.0,0.0,0.0,yes
465.0,yes,adult,529667.0,39.1,48.0,32.0,normal,normal,normal_pink,less_3_sec,mild_pain,hypomotile,moderate,slight,less_1_liter,6.5,absent,distend_small,41.0,7.5,clear,2.6,yes,2209.0,0.0,0.0,no
466.0,no,adult,534183.0,38.5,92.0,30.0,cool,reduced,pale_pink,less_3_sec,mild_pain,absent,moderate,none,more_1_liter,2.0,absent,,52.0,81.0,cloudy,2.0,yes,3205.0,0.0,0.0,no
467.0,no,adult,529399.0,39.3,120.0,24.0,cool,reduced,dark_cyanotic,more_3_sec,extreme_pain,absent,severe,slight,more_1_liter,5.0,absent,distend_small,65.0,8.5,serosanguious,3.4,no,2111.0,0.0,0.0,yes
468.0,no,adult,529796.0,38.0,52.0,24.0,normal,normal,normal_pink,less_3_sec,depressed,hypomotile,slight,slight,more_1_liter,5.3,decreased,firm,38.0,7.3,clear,5.0,no,0.0,0.0,0.0,yes
469.0,yes,adult,528006.0,39.2,112.0,16.0,cool,reduced,bright_red,less_3_sec,depressed,hypomotile,slight,slight,more_1_liter,5.0,absent,distend_small,50.0,7.0,cloudy,2.9,no,2209.0,0.0,0.0,yes
470.0,no,adult,528299.0,38.3,52.0,12.0,normal,normal,normal_pink,less_3_sec,mild_pain,hypomotile,none,slight,more_1_liter,5.0,decreased,firm,32.0,6.0,cloudy,1.6,no,3111.0,0.0,0.0,yes
471.0,no,adult,534092.0,39.5,108.0,51.0,cool,reduced,dark_cyanotic,more_3_sec,depressed,absent,moderate,slight,less_1_liter,2.0,,,50.0,13.0,clear,2.0,yes,2113.0,0.0,0.0,yes
472.0,yes,adult,533902.0,37.8,48.0,12.0,normal,normal,normal_pink,less_3_sec,alert,normal,none,slight,more_1_liter,4.0,increased,distend_small,41.0,70.0,cloudy,2.0,yes,7209.0,0.0,0.0,yes
473.0,no,adult,529642.0,37.6,48.0,18.0,cool,reduced,normal_pink,less_3_sec,alert,absent,slight,slight,more_1_liter,5.5,,other,42.0,7.4,cloudy,2.8,no,3111.0,0.0,0.0,no
474.0,yes,adult,527563.0,37.8,52.0,24.0,normal,reduced,pale_pink,less_3_sec,severe_pain,absent,none,slight,more_1_liter,5.7,increased,,48.0,6.6,clear,3.7,yes,5400.0,0.0,0.0,no
475.0,no,adult,530544.0,37.4,48.0,12.0,normal,normal,normal_pink,less_3_sec,alert,hypermotile,slight,slight,none,5.0,normal,other,49.0,8.0,clear,5.0,no,0.0,0.0,0.0,no
476.0,no,adult,528151.0,39.3,114.0,36.0,warm,reduced,bright_pink,more_3_sec,depressed,hypomotile,moderate,none,none,7.0,absent,distend_large,50.0,7.9,serosanguious,6.0,no,4124.0,0.0,0.0,yes
477.0,yes,adult,530301.0,38.6,48.0,24.0,normal,reduced,normal_pink,less_3_sec,mild_pain,hypomotile,moderate,,more_1_liter,6.0,decreased,other,45.0,6.4,clear,3.6,yes,4205.0,0.0,0.0,yes
478.0,no,adult,534135.0,38.1,40.0,16.0,,,,less_3_sec,,,,,more_1_liter,1.0,,distend_large,31.0,75.0,,1.0,yes,2208.0,0.0,0.0,no
479.0,yes,adult,529796.0,37.8,96.0,24.0,cool,reduced,pale_cyanotic,more_3_sec,extreme_pain,absent,severe,slight,more_1_liter,5.0,absent,distend_small,52.0,7.5,serosanguious,4.5,yes,5400.0,0.0,0.0,no
480.0,yes,adult,534115.0,38.5,60.0,10.0,cool,reduced,pale_pink,less_3_sec,extreme_pain,absent,severe,,less_1_liter,2.0,absent,,50.0,77.0,serosanguious,2.0,yes,0.0,0.0,0.0,no
481.0,yes,adult,534788.0,37.5,48.0,30.0,normal,normal,normal_pink,less_3_sec,mild_pain,hypomotile,moderate,none,more_1_liter,2.0,normal,,48.0,74.0,,2.0,no,5111.0,0.0,0.0,no
482.0,no,adult,530381.0,38.1,124.0,40.0,cool,reduced,pale_pink,more_3_sec,depressed,absent,moderate,slight,more_1_liter,2.0,,distend_small,55.0,8.1,serosanguious,2.0,yes,2208.0,0.0,0.0,no
483.0,yes,adult,527518.0,36.6,82.0,36.0,cold,normal,bright_red,less_3_sec,depressed,hypomotile,moderate,slight,more_1_liter,4.5,decreased,distend_large,45.0,7.0,cloudy,2.0,yes,2209.0,0.0,0.0,yes
484.0,no,adult,529703.0,38.0,56.0,40.0,normal,normal,pale_pink,less_3_sec,mild_pain,hypomotile,slight,slight,none,7.0,normal,firm,40.0,7.5,cloudy,2.3,no,5000.0,0.0,0.0,yes
485.0,no,adult,529498.0,37.8,114.0,36.0,cool,normal,normal_pink,more_3_sec,depressed,hypomotile,slight,slight,none,7.0,decreased,distend_small,55.0,8.1,serosanguious,4.5,yes,2205.0,0.0,0.0,no
486.0,yes,adult,528178.0,37.7,66.0,12.0,normal,normal,pale_pink,less_3_sec,mild_pain,hypomotile,slight,slight,none,4.0,decreased,distend_small,31.5,6.1,serosanguious,4.3,yes,2208.0,0.0,0.0,yes
487.0,yes,adult,534787.0,38.0,36.0,24.0,cool,reduced,pale_cyanotic,more_3_sec,severe_pain,absent,severe,significant,more_1_liter,2.0,,,52.0,75.0,cloudy,2.0,no,3111.0,0.0,0.0,no
488.0,yes,adult,529461.0,36.5,114.0,36.0,cool,reduced,pale_cyanotic,more_3_sec,depressed,hypomotile,moderate,slight,none,7.0,normal,distend_large,57.0,8.1,serosanguious,4.5,yes,3205.0,0.0,0.0,no
489.0,no,young,529172.0,37.4,84.0,30.0,cool,reduced,pale_pink,less_3_sec,severe_pain,hypomotile,moderate,slight,less_1_liter,6.5,normal,,48.0,7.5,cloudy,2.5,yes,2300.0,0.0,0.0,no
490.0,yes,adult,535043.0,39.3,100.0,51.0,cold,absent,dark_cyanotic,less_3_sec,depressed,absent,none,none,less_1_liter,2.0,,distend_small,68.0,13.0,serosanguious,2.0,yes,2205.0,0.0,0.0,yes
491.0,yes,adult,5299629.0,38.0,40.0,26.0,normal,normal,normal_pink,less_3_sec,depressed,hypermotile,slight,slight,none,7.0,normal,distend_large,45.0,5.9,cloudy,1.3,yes,2205.0,0.0,0.0,yes
492.0,yes,adult,533942.0,36.7,100.0,24.0,cool,reduced,pale_cyanotic,less_3_sec,,absent,severe,none,more_1_liter,2.0,decreased,distend_large,52.0,75.0,serosanguious,2.0,yes,2205.0,0.0,0.0,no
493.0,yes,adult,534324.0,39.2,48.0,28.0,normal,normal,,less_3_sec,mild_pain,,none,none,more_1_liter,5.5,,,41.0,68.0,cloudy,2.0,yes,2209.0,0.0,0.0,yes
494.0,yes,adult,5287179.0,38.3,88.0,28.0,normal,normal,pale_pink,less_3_sec,alert,hypermotile,none,none,more_1_liter,4.5,normal,,48.0,6.1,clear,2.6,yes,5206.0,0.0,0.0,no
495.0,yes,adult,528523.0,38.0,66.0,16.0,normal,reduced,pale_pink,less_3_sec,severe_pain,absent,slight,slight,none,3.0,,,43.0,3.7,cloudy,3.6,yes,3133.0,0.0,0.0,yes
496.0,no,adult,529135.0,38.8,86.0,16.0,cool,reduced,bright_pink,more_3_sec,depressed,hypomotile,moderate,none,more_1_liter,7.0,absent,distend_large,73.0,8.2,clear,10.1,yes,4205.0,0.0,0.0,yes
497.0,no,adult,529272.0,38.3,112.0,16.0,cold,reduced,pale_pink,more_3_sec,depressed,absent,moderate,none,more_1_liter,1.0,,distend_large,51.0,6.0,serosanguious,1.0,yes,5205.0,0.0,0.0,yes
498.0,yes,young,529642.0,37.5,84.0,40.0,cool,normal,bright_red,more_3_sec,depressed,absent,moderate,significant,none,3.0,decreased,distend_large,43.0,6.0,clear,2.6,yes,7111.0,0.0,0.0,yes
499.0,yes,adult,527563.0,39.2,128.0,36.0,cold,reduced,pale_cyanotic,more_3_sec,severe_pain,hypomotile,moderate,slight,none,5.0,increased,distend_large,57.0,6.3,serosanguious,3.4,yes,3205.0,0.0,0.0,no
500.0,no,adult,529667.0,39.0,56.0,40.0,cool,normal,bright_red,less_3_sec,mild_pain,hypomotile,slight,slight,none,7.0,absent,distend_large,44.0,7.5,clear,2.5,no,2113.0,0.0,0.0,yes
501.0,yes,adult,533902.0,36.9,96.0,28.0,cool,normal,pale_cyanotic,more_3_sec,extreme_pain,absent,severe,slight,more_1_liter,2.0,absent,distend_large,55.0,82.0,,2.0,yes,3205.0,0.0,0.0,no
502.0,no,adult,530001.0,38.6,88.0,28.0,warm,normal,pale_pink,less_3_sec,mild_pain,hypermotile,moderate,slight,less_1_liter,7.0,decreased,,37.0,6.6,cloudy,3.2,yes,5400.0,0.0,0.0,yes
503.0,no,adult,528183.0,37.1,66.0,8.0,normal,reduced,bright_red,less_3_sec,mild_pain,hypomotile,moderate,slight,less_1_liter,3.5,absent,distend_small,48.0,6.8,cloudy,2.3,yes,2208.0,0.0,0.0,yes
504.0,no,adult,535029.0,38.2,40.0,12.0,cool,reduced,pale_pink,less_3_sec,depressed,absent,moderate,slight,more_1_liter,2.0,,distend_large,33.0,51.0,cloudy,2.0,no,1400.0,0.0,0.0,no
505.0,no,adult,530693.0,37.8,48.0,30.0,normal,normal,normal_pink,less_3_sec,mild_pain,hypomotile,slight,slight,more_1_liter,5.0,absent,distend_small,37.0,6.5,clear,2.6,yes,2209.0,0.0,0.0,no
506.0,yes,adult,529304.0,37.7,84.0,48.0,cool,reduced,bright_red,more_3_sec,mild_pain,hypomotile,moderate,significant,less_1_liter,7.5,absent,distend_small,63.0,8.4,serosanguious,2.0,yes,2208.0,0.0,0.0,no
507.0,yes,adult,5287179.0,37.8,124.0,30.0,cool,reduced,dark_cyanotic,more_3_sec,depressed,hypomotile,moderate,significant,more_1_liter,6.5,absent,distend_small,52.0,7.5,serosanguious,2.6,yes,5124.0,0.0,0.0,no
508.0,yes,adult,530384.0,38.0,88.0,36.0,cool,reduced,pale_pink,more_3_sec,extreme_pain,absent,moderate,none,more_1_liter,4.5,decreased,distend_large,45.0,6.8,serosanguious,6.6,yes,31110.0,0.0,0.0,yes
509.0,yes,adult,528743.0,37.8,75.0,36.0,normal,normal,pale_pink,more_3_sec,severe_pain,absent,slight,slight,more_1_liter,5.0,absent,distend_large,48.0,7.4,serosanguious,3.2,yes,1400.0,0.0,0.0,no
510.0,yes,adult,529475.0,38.3,52.0,24.0,cold,reduced,pale_cyanotic,less_3_sec,depressed,absent,slight,none,more_1_liter,7.0,decreased,distend_small,45.0,7.5,clear,1.3,yes,2207.0,0.0,0.0,no
511.0,yes,adult,530001.0,39.1,86.0,24.0,cool,absent,pale_cyanotic,less_3_sec,depressed,absent,slight,slight,more_1_liter,6.5,absent,distend_small,59.0,6.5,serosanguious,4.8,yes,3205.0,0.0,0.0,no
512.0,yes,adult,528743.0,37.1,75.0,36.0,cold,reduced,pale_pink,more_3_sec,severe_pain,absent,severe,slight,none,5.0,absent,distend_small,48.0,7.4,serosanguious,3.2,yes,12208.0,0.0,0.0,no
513.0,yes,adult,528214.0,38.6,48.0,20.0,,normal,normal_pink,less_3_sec,mild_pain,hypomotile,none,none,none,3.0,normal,,42.0,7.5,clear,3.2,yes,2205.0,0.0,0.0,yes
514.0,no,adult,534787.0,38.0,50.0,20.0,normal,normal,normal_pink,less_3_sec,alert,hypomotile,slight,slight,less_1_liter,1.0,,other,36.0,61.0,clear,2.0,no,0.0,0.0,0.0,yes
515.0,yes,adult,527957.0,38.8,60.0,20.0,cool,reduced,pale_pink,more_3_sec,depressed,hypomotile,moderate,slight,none,7.0,decreased,,52.0,7.0,serosanguious,6.0,no,3111.0,0.0,0.0,no
516.0,yes,adult,530366.0,38.2,96.0,20.0,normal,reduced,pale_pink,less_3_sec,extreme_pain,hypomotile,moderate,slight,more_1_liter,5.2,normal,distend_small,47.0,6.2,clear,5.3,yes,31110.0,0.0,0.0,yes
517.0,no,adult,529461.0,40.3,114.0,36.0,cool,normal,normal_pink,more_3_sec,depressed,hypomotile,moderate,slight,none,7.0,normal,distend_small,57.0,8.1,serosanguious,4.5,yes,7400.0,0.0,0.0,no
518.0,yes,adult,530526.0,37.6,48.0,30.0,cool,normal,pale_pink,less_3_sec,mild_pain,hypomotile,moderate,slight,less_1_liter,3.0,decreased,distend_large,35.0,7.5,cloudy,2.8,yes,3111.0,0.0,0.0,no
519.0,yes,adult,528469.0,38.1,52.0,24.0,normal,normal,bright_red,less_3_sec,severe_pain,hypomotile,none,slight,none,7.0,normal,,44.0,7.5,cloudy,2.6,yes,2206.0,0.0,0.0,no
520.0,no,adult,529272.0,38.5,60.0,12.0,cool,normal,normal_pink,less_3_sec,alert,hypomotile,slight,slight,,7.0,,other,49.0,8.5,clear,5.0,no,3111.0,0.0,0.0,yes
521.0,no,adult,533723.0,39.3,80.0,30.0,cold,reduced,pale_pink,less_3_sec,depressed,absent,severe,slight,more_1_liter,2.0,absent,distend_large,68.0,70.0,serosanguious,2.0,yes,3025.0,0.0,0.0,no
522.0,yes,adult,526802.0,39.0,96.0,40.0,cool,reduced,pale_cyanotic,more_3_sec,extreme_pain,absent,moderate,,less_1_liter,5.3,absent,distend_large,43.0,7.5,cloudy,2.0,yes,3025.0,0.0,0.0,yes
523.0,yes,adult,535163.0,37.8,78.0,20.0,cool,reduced,pale_pink,less_3_sec,,absent,slight,slight,more_1_liter,2.0,,,37.0,66.0,,2.0,yes,2207.0,1400.0,0.0,no
524.0,yes,adult,528214.0,37.2,72.0,30.0,cool,reduced,pale_pink,less_3_sec,mild_pain,hypomotile,moderate,slight,none,3.0,absent,distend_small,44.0,6.0,cloudy,3.6,yes,2209.0,0.0,0.0,yes
525.0,yes,adult,528668.0,38.1,60.0,24.0,cool,reduced,pale_pink,less_3_sec,mild_pain,hypomotile,slight,slight,none,3.0,decreased,distend_small,43.0,6.1,cloudy,3.6,yes,2208.0,0.0,0.0,no
526.0,no,adult,529461.0,36.1,114.0,48.0,cool,reduced,pale_cyanotic,more_3_sec,depressed,absent,slight,slight,more_1_liter,5.0,,distend_large,57.0,7.4,serosanguious,4.5,yes,1400.0,0.0,0.0,yes
527.0,yes,adult,522979.0,37.6,75.0,60.0,cool,reduced,,more_3_sec,severe_pain,hypomotile,moderate,none,more_1_liter,1.0,decreased,distend_large,45.0,8.5,cloudy,1.0,yes,4205.0,0.0,0.0,yes
528.0,yes,young,528931.0,38.1,84.0,36.0,cool,reduced,bright_red,less_3_sec,depressed,hypomotile,slight,none,more_1_liter,7.2,absent,distend_large,57.0,8.0,serosanguious,4.3,yes,3111.0,0.0,0.0,no
529.0,yes,adult,534403.0,38.3,40.0,20.0,,,,,,,,,more_1_liter,1.0,,distend_large,36.0,62.0,,2.0,no,2208.0,0.0,0.0,no
530.0,no,adult,530561.0,38.3,112.0,24.0,cool,reduced,pale_cyanotic,more_3_sec,depressed,absent,slight,slight,none,7.0,,,57.0,4.5,serosanguious,2.6,no,400.0,0.0,0.0,yes
531.0,no,adult,533692.0,38.5,48.0,16.0,normal,normal,normal_pink,less_3_sec,alert,hypermotile,none,significant,more_1_liter,2.0,normal,,34.0,64.0,clear,1.0,no,0.0,0.0,0.0,no
532.0,no,adult,528804.0,38.3,48.0,24.0,normal,normal,bright_pink,less_3_sec,depressed,normal,none,none,more_1_liter,5.0,normal,normal,43.0,7.0,cloudy,5.0,no,3111.0,0.0,0.0,yes
533.0,no,adult,5290482.0,39.5,84.0,20.0,cool,reduced,bright_red,more_3_sec,severe_pain,hypomotile,moderate,slight,less_1_liter,6.5,decreased,distend_large,35.0,6.7,cloudy,1.5,yes,4205.0,0.0,0.0,no
534.0,yes,adult,534756.0,37.1,80.0,36.0,cool,reduced,pale_cyanotic,more_3_sec,depressed,absent,slight,slight,more_1_liter,2.0,decreased,distend_large,65.0,82.0,serosanguious,2.0,no,1400.0,0.0,0.0,no
535.0,no,adult,529461.0,40.3,84.0,36.0,cool,reduced,normal_pink,less_3_sec,severe_pain,hypomotile,moderate,slight,none,7.0,normal,distend_large,57.0,8.1,serosanguious,4.5,yes,3205.0,0.0,0.0,yes
536.0,yes,young,529685.0,37.5,66.0,40.0,warm,reduced,bright_red,less_3_sec,severe_pain,hypomotile,moderate,significant,less_1_liter,4.0,absent,distend_small,35.0,5.5,serosanguious,2.6,yes,5400.0,0.0,0.0,yes
537.0,no,adult,530401.0,36.7,108.0,36.0,cool,reduced,bright_pink,less_3_sec,depressed,hypomotile,slight,none,none,4.5,increased,firm,54.0,6.4,serosanguious,2.6,yes,5400.0,0.0,0.0,no
538.0,no,adult,529461.0,40.3,114.0,36.0,cool,reduced,pale_cyanotic,more_3_sec,depressed,hypomotile,moderate,slight,none,7.0,decreased,distend_large,57.0,6.2,serosanguious,3.2,yes,3205.0,0.0,0.0,no
539.0,no,adult,529461.0,40.3,114.0,44.0,cool,normal,pale_pink,less_3_sec,depressed,hypomotile,moderate,slight,none,7.0,normal,normal,57.0,8.1,serosanguious,4.5,yes,7111.0,0.0,0.0,yes
540.0,yes,adult,535158.0,40.8,92.0,22.0,cool,reduced,bright_red,more_3_sec,depressed,hypomotile,slight,,more_1_liter,2.0,absent,distend_small,65.0,65.0,serosanguious,2.0,yes,2208.0,0.0,0.0,yes
541.0,yes,adult,529777.0,39.9,60.0,24.0,cool,reduced,pale_pink,less_3_sec,severe_pain,absent,moderate,slight,less_1_liter,4.5,,,47.0,7.2,cloudy,2.0,yes,3205.0,0.0,0.0,no
542.0,yes,young,5294369.0,38.0,136.0,48.0,cool,reduced,bright_pink,less_3_sec,mild_pain,hypermotile,moderate,slight,none,3.0,,,33.0,6.1,cloudy,2.1,yes,2124.0,0.0,0.0,yes
543.0,yes,adult,528743.0,37.4,75.0,36.0,,,pale_pink,more_3_sec,severe_pain,absent,slight,slight,more_1_liter,5.0,absent,distend_small,48.0,7.5,serosanguious,3.2,yes,12208.0,0.0,0.0,yes
544.0,yes,adult,529796.0,38.0,100.0,24.0,cold,reduced,pale_cyanotic,more_3_sec,mild_pain,absent,severe,none,more_1_liter,2.0,absent,distend_small,75.0,6.5,serosanguious,2.0,yes,2209.0,0.0,0.0,no
545.0,no,adult,5299629.0,37.8,52.0,12.0,normal,normal,normal_pink,less_3_sec,mild_pain,hypomotile,slight,slight,more_1_liter,5.0,increased,firm,40.0,7.0,cloudy,2.1,no,0.0,0.0,0.0,yes
546.0,no,adult,530670.0,37.7,88.0,24.0,cool,reduced,pale_pink,less_3_sec,mild_pain,hypomotile,slight,,more_1_liter,1.0,absent,distend_large,44.0,6.0,serosanguious,3.4,yes,1400.0,0.0,0.0,yes
547.0,yes,adult,5290481.0,38.0,64.0,28.0,normal,normal,pale_pink,less_3_sec,mild_pain,hypomotile,slight,slight,none,3.5,decreased,distend_small,44.0,5.5,cloudy,3.9,yes,2205.0,0.0,0.0,yes
548.0,yes,adult,529461.0,38.5,72.0,44.0,cool,reduced,bright_red,more_3_sec,depressed,absent,slight,slight,none,4.5,absent,distend_small,53.0,8.6,cloudy,4.3,yes,2112.0,0.0,0.0,yes
549.0,yes,adult,527463.0,37.3,96.0,18.0,normal,reduced,dark_cyanotic,more_3_sec,depressed,absent,slight,,more_1_liter,5.0,,distend_small,69.0,8.9,serosanguious,6.0,yes,2207.0,0.0,0.0,yes
550.0,yes,adult,534756.0,38.2,96.0,20.0,cool,reduced,normal_pink,less_3_sec,depressed,hypomotile,moderate,slight,more_1_liter,2.0,absent,distend_large,41.0,65.0,serosanguious,2.0,yes,3205.0,0.0,0.0,no
551.0,yes,adult,527883.0,38.5,129.0,48.0,cool,reduced,pale_cyanotic,less_3_sec,severe_pain,absent,moderate,slight,none,4.5,,,48.0,7.4,cloudy,2.6,yes,2205.0,0.0,0.0,yes
552.0,yes,adult,534053.0,38.2,100.0,51.0,cool,reduced,pale_cyanotic,more_3_sec,severe_pain,absent,moderate,slight,more_1_liter,2.0,,distend_large,57.0,69.0,serosanguious,2.0,no,1400.0,0.0,0.0,no
553.0,yes,adult,535130.0,38.1,48.0,32.0,cool,reduced,pale_pink,less_3_sec,mild_pain,absent,moderate,slight,more_1_liter,5.0,absent,,37.0,6.0,cloudy,3.3,yes,6112.0,0.0,0.0,no
554.0,no,adult,527463.0,40.3,114.0,36.0,cool,reduced,bright_red,more_3_sec,depressed,hypomotile,moderate,slight,more_1_liter,6.5,absent,distend_small,68.0,7.6,serosanguious,4.7,yes,2209.0,0.0,0.0,no
555.0,yes,adult,527563.0,38.5,52.0,24.0,normal,reduced,pale_pink,less_3_sec,severe_pain,absent,none,slight,less_1_liter,5.7,increased,distend_large,48.0,6.6,clear,3.7,yes,5400.0,0.0,0.0,yes
556.0,no,adult,530002.0,39.2,108.0,51.0,cool,reduced,dark_cyanotic,more_3_sec,depressed,absent,none,slight,more_1_liter,1.0,absent,distend_small,66.0,13.0,serosanguious,2.0,no,4300.0,0.0,0.0,yes
557.0,yes,adult,5290759.0,37.5,90.0,32.0,cool,normal,bright_red,less_3_sec,depressed,hypomotile,slight,none,less_1_liter,7.0,absent,distend_small,44.0,8.1,cloudy,4.7,yes,1400.0,0.0,0.0,no
558.0,yes,adult,529796.0,37.6,88.0,48.0,cool,reduced,dark_cyanotic,more_3_sec,depressed,hypomotile,moderate,slight,more_1_liter,6.5,absent,distend_small,48.0,4.5,serosanguious,3.4,yes,3205.0,0.0,0.0,yes
559.0,yes,adult,533692.0,38.7,120.0,10.0,,,normal_pink,less_3_sec,severe_pain,normal,none,,more_1_liter,1.0,decreased,normal,34.0,75.0,clear,1.0,yes,3111.0,0.0,0.0,no
560.0,no,adult,528996.0,38.6,52.0,12.0,normal,normal,normal_pink,less_3_sec,mild_pain,hypomotile,slight,slight,more_1_liter,5.0,normal,firm,44.0,7.3,clear,1.6,no,0.0,0.0,0.0,yes
561.0,no,adult,530242.0,37.2,108.0,12.0,cool,reduced,pale_cyanotic,more_3_sec,mild_pain,absent,moderate,,more_1_liter,6.0,decreased,firm,52.0,8.2,serosanguious,7.4,yes,2207.0,0.0,0.0,yes
562.0,no,young,529642.0,37.0,88.0,36.0,cool,normal,normal_pink,less_3_sec,depressed,hypermotile,slight,slight,more_1_liter,6.8,normal,,45.0,7.2,clear,4.5,no,2112.0,0.0,0.0,yes
563.0,yes,adult,528183.0,38.2,52.0,96.0,normal,normal,pale_pink,less_3_sec,mild_pain,absent,slight,slight,less_1_liter,5.7,normal,distend_small,39.0,7.6,cloudy,3.7,yes,2208.0,0.0,0.0,yes
564.0,yes,adult,530170.0,37.5,44.0,12.0,cool,reduced,pale_pink,less_3_sec,depressed,absent,none,slight,less_1_liter,7.0,absent,distend_large,37.0,6.1,serosanguious,2.0,yes,3209.0,0.0,0.0,no
565.0,yes,adult,528469.0,39.0,88.0,28.0,normal,reduced,dark_cyanotic,more_3_sec,severe_pain,absent,moderate,slight,more_1_liter,7.0,absent,distend_small,64.0,7.6,cloudy,2.6,yes,2208.0,0.0,0.0,no
566.0,yes,adult,5290481.0,37.2,60.0,18.0,normal,normal,normal_pink,less_3_sec,mild_pain,hypomotile,slight,slight,more_1_liter,5.5,absent,distend_small,32.0,6.2,clear,3.7,yes,2124.0,0.0,0.0,yes
567.0,yes,adult,533836.0,38.3,52.0,16.0,cool,reduced,pale_pink,less_3_sec,mild_pain,hypomotile,moderate,slight,none,2.0,absent,,68.0,64.0,serosanguious,2.0,yes,31110.0,0.0,0.0,yes
568.0,yes,adult,534069.0,38.0,48.0,16.0,normal,normal,bright_red,less_3_sec,mild_pain,absent,none,none,more_1_liter,2.0,normal,,52.0,6.6,cloudy,1.0,no,5206.0,0.0,0.0,no
569.0,yes,adult,534145.0,37.1,76.0,20.0,normal,reduced,bright_pink,less_3_sec,extreme_pain,absent,severe,significant,more_1_liter,2.0,absent,distend_large,52.0,75.0,serosanguious,2.0,yes,3205.0,0.0,0.0,no
570.0,no,adult,529888.0,37.6,40.0,12.0,cool,reduced,normal_pink,less_3_sec,depressed,hypomotile,slight,slight,less_1_liter,3.0,decreased,other,47.0,7.0,serosanguious,3.0,no,400.0,0.0,0.0,yes
